geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN0_c0_g1	10885.9871622256	2.05081523097018	0.400727706056711	5.11772757404489	3.09238827133145e-07	6.82291069445412e-06
TRINITY_DN1_c0_g1	1497.04809262405	-1.04971077159144	0.418035787420608	-2.51105480243316	0.0120371008647831	0.0442328754067024
TRINITY_DN1_c1_g1	1726.05792675695	2.41086372593972	0.498565325369047	4.83560248429864	1.32742961325759e-06	2.44728834864063e-05
TRINITY_DN10_c0_g2	45.9376653136422	1.36672243256587	0.412000822953552	3.31728083154812	0.000908982002258382	0.00602276746729864
TRINITY_DN10_c11_g1	25.2167425090603	2.30115928807862	0.540017869929497	4.26126507328183	2.03272959947657e-05	0.000258362235971832
TRINITY_DN10_c2_g1	822.533509366504	-1.05085064539408	0.351954470472755	-2.98575734521156	0.00282877010117587	0.0147576525070475
TRINITY_DN10_c4_g1	36.4473522981142	-1.73781853869206	0.45993515032612	-3.77839905791033	0.000157839806867779	0.00143502814120481
TRINITY_DN100_c0_g1	78.7924191951045	9.93540420955131	2.15878171019738	4.60231998567512	4.17810636771619e-06	6.66417108115433e-05
TRINITY_DN100_c0_g2	122.447256255495	6.75391486987639	2.30294319503774	2.93273185566599	0.00335993941891538	0.0167792675579885
TRINITY_DN1000_c1_g1	210.206435135892	11.5425664153339	1.77391752248263	6.50682248134057	7.67570257881312e-11	3.73623472605099e-09
TRINITY_DN1000_c1_g2	51.7953920596953	4.22338075668273	0.463304479153342	9.11577795319544	7.81080522538496e-20	1.3396449879797e-17
TRINITY_DN10001_c0_g1	21.8233143312317	5.67722803480429	1.40784088070331	4.03257790892401	5.51683165072384e-05	0.000598636365328304
TRINITY_DN10001_c0_g2	23.5494725071753	3.6972164611928	1.45330078450091	2.54401325632153	0.0109586925558097	0.0411941724811119
TRINITY_DN10005_c0_g1	57.7932297664846	2.69365851355538	1.0493862030975	2.56688958326728	0.0102615282269519	0.0392490329939968
TRINITY_DN10006_c0_g1	11.5469021106945	-3.30545865462377	1.13507193356291	-2.91211381136715	0.00358991807461248	0.0176585814089373
TRINITY_DN10006_c0_g3	7.15283014401989	-5.01014661719751	1.65710740042824	-3.02342902813829	0.00249927644008759	0.0134078018700338
TRINITY_DN10008_c0_g1	16.5304330252548	5.87369283402807	2.19273093856773	2.6787111590922	0.00739061162638508	0.0307402712533372
TRINITY_DN10009_c0_g1	425.413202788618	0.982166993340245	0.267573475798922	3.67064407414706	0.00024194004928868	0.00205603206561062
TRINITY_DN1001_c1_g2	4.60792853158317	-4.97850875978528	1.64923902477357	-3.01867023821414	0.00253886715305979	0.0135640402348629
TRINITY_DN1001_c6_g1	1289.37547420936	-1.07973529984341	0.400056072372674	-2.6989599068942	0.0069556555535035	0.0293199434687728
TRINITY_DN1001_c8_g1	149.016691331602	0.723129774488756	0.277790683426225	2.60314624511445	0.00923725412042772	0.0363052663462036
TRINITY_DN10016_c0_g1	231.025535550161	-0.551889772788073	0.21497087676418	-2.56727693116072	0.0102500715385858	0.0392309445852648
TRINITY_DN10017_c0_g1	7.74928645546333	-5.78335284124939	2.09277744630145	-2.76348201834374	0.00571882433022131	0.0252355294735169
TRINITY_DN10020_c0_g1	47.3385431119377	6.39315028696874	0.969852771025804	6.59187711574693	4.34300009834084e-11	2.2254631611129e-09
TRINITY_DN10026_c1_g1	223.197680383257	-1.08543056704047	0.380661079583792	-2.85143563462612	0.00435222966842155	0.020479245567707
TRINITY_DN10026_c2_g1	2.95628798642926	3.87311312174155	1.22353031649162	3.16552280686221	0.00154804525438985	0.00923505994521633
TRINITY_DN1003_c0_g2	1160.00135077052	-1.93444674749982	0.674293248157619	-2.86885083424064	0.00411966033990114	0.0196365761861202
TRINITY_DN10031_c0_g1	17.9467772551603	2.49978608963943	0.67158798913521	3.72220190068966	0.000197493002994751	0.00173437580030339
TRINITY_DN10035_c1_g1	4.11946362678212	4.6554567068939	1.52872735551187	3.04531523564914	0.00232436544375093	0.0126770526082016
TRINITY_DN10039_c0_g1	30.4139955380749	-3.2047571043643	0.828265616036093	-3.8692383727114	0.000109175863526223	0.00105913846376113
TRINITY_DN10042_c0_g1	29.4341841866369	-1.71513223808689	0.608859419310777	-2.81695935660878	0.00484806602644361	0.0222012032563242
TRINITY_DN10046_c0_g1	1593.81981544318	1.43970408007839	0.387688682379965	3.71355715426166	0.000204366283815578	0.00178404423269784
TRINITY_DN10047_c0_g1	42.979861567862	5.16545095415633	1.4208345719169	3.6355048337453	0.000277436791319663	0.00229840162651155
TRINITY_DN10049_c0_g1	48.4191156731027	3.41444527254467	1.20941100009299	2.82322987990198	0.00475424694141872	0.0218829667217663
TRINITY_DN10049_c0_g2	2.3000176754445	4.44333977070387	1.80285830955819	2.4646084204991	0.0137163059238315	0.0488519308399384
TRINITY_DN1005_c0_g1	10500.0250034966	1.42030299242207	0.181241595527289	7.83651781639839	4.63212651533085e-15	4.46475744818187e-13
TRINITY_DN10050_c0_g1	28562.8977250381	1.74653297882631	0.385896777601738	4.5259071342358	6.01369851671372e-06	9.08611923536788e-05
TRINITY_DN100520_c0_g3	28.9528028923015	-1.42743453535052	0.540167021411158	-2.64257994059212	0.00822770401535338	0.0332979618260335
TRINITY_DN10053_c0_g1	119.423032023436	5.63244862192577	1.58961701900873	3.54327398019311	0.000395191900972535	0.00307926516746558
TRINITY_DN10054_c0_g1	116.492702362832	7.14642572916333	2.21186017235943	3.23095728132764	0.0012337637767984	0.00770131672877565
TRINITY_DN10055_c3_g1	22.016117814473	-1.93943375416394	0.775500702815898	-2.50087942811879	0.012388534760737	0.0451882789790215
TRINITY_DN10057_c0_g1	19.4332842181525	8.38216758210169	2.20640100651901	3.79902273310056	0.000145267768737398	0.00134292084117829
TRINITY_DN10058_c0_g1	23987.896755614	2.61381838001416	0.441863367868145	5.91544484129795	3.30979816977929e-09	1.19361515443729e-07
TRINITY_DN1006_c0_g1	360.937861083834	3.29357252587988	1.29559080279911	2.5421394770356	0.0110176197934615	0.0413596936163198
TRINITY_DN1006_c8_g1	3.57589836595583	6.72157051882144	2.40872048852096	2.79051494386911	0.00526242708552647	0.0236912817930511
TRINITY_DN10060_c0_g1	816.159869213683	-0.995517660093873	0.26848658475219	-3.70788604210048	0.00020899666361748	0.00181901961823727
TRINITY_DN10061_c0_g1	56.5977920604989	5.33119450305402	1.85001484785647	2.88170363023359	0.00395531569107752	0.0190195661919266
TRINITY_DN10064_c0_g1	115.283364284795	-0.914850169289051	0.310602184287305	-2.94540803500216	0.00322529012410103	0.0162895867223998
TRINITY_DN10068_c0_g1	732.712109743152	1.08381486590048	0.380254847887789	2.85023286861634	0.00436872306846174	0.020546634165197
TRINITY_DN10069_c0_g1	53.4490359006679	4.29692215558816	1.30251520125972	3.29894204031738	0.000970499470987352	0.00634245277946391
TRINITY_DN1007_c1_g1	475.308025892071	-1.30286282183656	0.173979600347288	-7.48859532517525	6.96146176853874e-14	5.68558377549815e-12
TRINITY_DN1007_c2_g1	68.3944192925277	1.61725163903915	0.438698688302108	3.68647475400118	0.000227381987452609	0.00195251851219429
