geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN0_c0_g1	10885.9871622256	1.22927117152275	0.353472643067451	3.47769819145006	0.000505739015518518	0.00307128380696135
TRINITY_DN1_c0_g1	1497.04809262405	-1.64709874120623	0.369185846692548	-4.46143522554349	8.14125553843857e-06	8.90105865358053e-05
TRINITY_DN1_c1_g1	1726.05792675695	3.98111418294412	0.439150588631305	9.06548752525189	1.24048256494799e-19	1.46500990920357e-17
TRINITY_DN10_c0_g1	721.409012957588	1.09138379229268	0.31281716587931	3.48888715625585	0.000485035860968178	0.00297121253137416
TRINITY_DN10_c0_g2	45.9376653136422	0.899695810116257	0.370552012668792	2.4279879189873	0.0151828490146778	0.0476786273481992
TRINITY_DN10_c11_g1	25.2167425090603	2.00939710654955	0.485028107974681	4.14284672065736	3.43021216181939e-05	0.000311124865736504
TRINITY_DN10_c4_g1	36.4473522981142	-1.51988177225587	0.376380264361739	-4.03815480291791	5.38732980997344e-05	0.00045960083793876
TRINITY_DN100_c0_g1	78.7924191951045	10.7566531221627	1.96149970580663	5.48389229441114	4.1606814497946e-08	8.2128519075053e-07
TRINITY_DN100_c0_g2	122.447256255495	11.8098010991828	2.05712322912522	5.74093031082287	9.41578363365777e-09	2.15646595309748e-07
TRINITY_DN1000_c0_g1	43.273882186422	1.39498585545038	0.492734731392425	2.8311092492065	0.00463868738863717	0.0188050103443631
TRINITY_DN1000_c1_g1	210.206435135892	12.093428486858	1.63618546520852	7.39123329476389	1.45473117460084e-13	7.82940571038608e-12
TRINITY_DN1000_c1_g2	51.7953920596953	4.64383271118929	0.419278688714286	11.0757661578974	1.6446733566455e-28	4.13433893222938e-26
TRINITY_DN10001_c0_g1	21.8233143312317	5.38130883358607	1.27036985420785	4.2360174210381	2.27519132862453e-05	0.000217887164676554
TRINITY_DN10001_c0_g2	23.5494725071753	4.39602406720404	1.2837709974452	3.42430548435231	0.000616372917330553	0.00362531761083173
TRINITY_DN100025_c0_g1	4.69229789989455	6.30424442404418	1.81023674835336	3.48255245054476	0.000496657916757995	0.0030276481779747
TRINITY_DN10005_c0_g2	42.2982879671925	-6.39963560736554	1.29470227230574	-4.94293996716977	7.69531856394015e-07	1.1129230010922e-05
